created_at,tweet
2015-12-17 23:11:59 UTC,$ARRY trolling in here from both sides is annoying. Realistically bears won today. Opened under the major support at 4.42.
2015-12-04 09:48:47 UTC,"$AMRN V TRx  Market Share: 16.48% vs 16.78% 
V NRx Market Share: 18.38% vs 18.64% 
V Ref  Market Share: 15.41% vs 15.57%"
2015-12-17 12:03:52 UTC,"$AMRN $KBIO Shares halted, down 48%.Lots of room for more decrease in price,short play-field today,shame my broker won&#39;t let me short stocks"
2015-12-17 12:26:10 UTC,$AMRN I hope one day @adamfeurstein would follow Shkreli into the FBI&#39;s hands
2015-12-17 16:58:59 UTC,$AMRN long and strong. Patience is a virtue my fellow longs
2015-12-01 17:02:02 UTC,$HART anyone remember last conference call and subsequent run up?
2015-12-01 22:57:15 UTC,$HART next news event esophageal orphan drug designation?
2015-12-07 17:49:21 UTC,$APDN shelf offering at the particular time was a little suspect
2015-12-18 18:25:57 UTC,$APDN agree needs news in soon but given the season and the amount of pr just after short attack hope something else is coming not expected
2015-12-07 18:18:25 UTC,$ISIS the daily macs shows money moving out at an increasing trend. Must level off and reverse before it&#39;s safe to put in a big position.
2015-12-04 14:51:12 UTC,$GDX $GDXJ $GLD (1/2) something feels different this time. Last time gold spiked it was trending all the time. Now everyone&#39;s so focused on
2015-12-21 17:46:40 UTC,$GDX $GDXJ $GLD $GLD Ugh we&#39;re never gonna get a bull market if GDXJ keeps underperforming GDX and SLV keeps underperforming GLD
2015-12-22 23:03:23 UTC,"$PACD well that&#39;s some s***. I guessed that oil is going up today, yet oil stocks don&#39;t rally along with it :("
2015-12-08 00:11:36 UTC,@AllinCapital what&#39;s your opinion on $BDSI right now? I feel like we&#39;re in a pickle if we fall through $5.30
2015-12-30 14:29:33 UTC,$BDSI lol 62 shares to make it pop premarket
2015-12-30 20:19:59 UTC,$TSLA Man MM knows how to scare people. games and a lot more games!
2015-12-03 17:42:21 UTC,$BBRY $GOOG Google should back BlackBerry Secured Android to the max
2015-12-10 13:17:25 UTC,"$CSIQ lower  guidance from FSLR , But CSIQ gave higher guidance so the markets"
2015-12-10 16:50:45 UTC,$CSIQ $BAM just buy CSIQ keep it all Canadian for $35-$40 will appease shareholders
2015-12-10 17:41:02 UTC,$BBRY $FB $BB.CA and Snap Chat is worth $16B and Whats App is worth $22B ....oh a bubble somewhere called F-Book
2015-12-11 14:14:14 UTC,$BBRY $BB.CA bought the March $9 calls yesterday
2015-12-16 14:48:48 UTC,"@investsolar Stock should really revisit $40 just to be in the same valuations of the rest of the solars , $BAM should buy CSIQ"
2015-12-18 13:05:18 UTC,"$BBRY $BB.CA to long to explain, but give it up ....SW , HW , Enterprise wins for next 1/4  Aggressive Growth"
2015-12-18 13:14:20 UTC,$BBRY $BB.CA QNX is growing and Movirtu SIM dual billing is a bonus next 1/4 or two
2015-12-18 13:37:17 UTC,$BBRY $BB.CA Faucette was sandbagged by JC that IP rev. for next 1/4....IP rev will be a bonus to SW sales
2015-12-19 02:09:25 UTC,$BBRY  $FEYE @JimCramer
2015-12-21 18:10:38 UTC,$BBRY $BB.CA this $8 is making me sick......$9-$10 please
2015-12-22 12:38:16 UTC,"$BBRY $BB.CA @JimCramer The Street used the Q5 , well That Q5 is a great inexpensive phone with great battery"
2015-12-22 16:37:29 UTC,"$BBRY $BB.CA PRIV Passport Silver Edition , I will buy ASAP $$$$"
2015-12-24 11:00:11 UTC,$UVXY +10% day?
2015-12-15 14:37:13 UTC,$FXCM Patience grasshopper... let it settle
2015-12-28 15:05:54 UTC,$FXCM Should be a little resistance here @ 15ish... let&#39;s see what happens?
2015-12-28 16:36:11 UTC,$FXCM volume is hardly drying up... projected volume for today is 5.53 million shares. That&#39;s the entire float!
2015-12-30 14:33:48 UTC,$FXCM Are there goes your stop!!
2015-12-17 15:00:14 UTC,$NUGT out of scalp for small profit.
2015-12-28 18:12:56 UTC,"$DGAZ added, avg 15.02"
2015-12-16 20:28:22 UTC,$BAC I&#39;m out been fun but never bought to see this any further than today hoping for 18-19 but made a little
2015-12-17 17:57:28 UTC,$BAC rate hike or not if the economy does bad banks will be the first to plummet
2015-12-09 14:37:15 UTC,@Farbsie $vrng Laughing!
2015-12-23 00:09:30 UTC,@NY_Trader @ItsAllSmallStuff86 Been stopped out twice with $ATNM at a loss Had I hung on I would&#39;ve been in the black without incurring loss
2015-12-24 03:10:15 UTC,$ATNM Why? SMH Just.... Why? What is going on. The markets are like watching TMZ anymore.
2015-12-11 20:59:20 UTC,$LPTH in a 2.36 Hello all! Did I make the right choice?
2015-12-16 19:06:59 UTC,$SUNE or $LPTH or $GIG??
2015-12-02 14:17:14 UTC,$MNKD Now remember - SNY has good lead time to prepare for EU Rollout that they didn&#39;t have with the US Rollout.  Expecting a smoother ride
2015-12-13 05:09:54 UTC,$MNKD that&#39;s proof he&#39;s a SCAM Douche Bag
2015-12-23 14:56:46 UTC,$ADMS anyone looking to go short?
2015-12-14 18:52:56 UTC,$TVIX  $vix  $uvxy &gt; I estimate. $14 ..but I&#39;ll take $16&#39;s!
2015-12-18 15:53:23 UTC,$UVXY  $TVIX  $SPY &gt; Go Dawg Go!
2015-12-07 15:51:46 UTC,"$CLDN - Green! Reversal days coming, GLTA"
2015-12-01 19:14:08 UTC,"$NUGT wow nice. Hesitated to buy early this AM. It had the look, did not pull trigger."
2015-12-02 15:51:58 UTC,"$CHK still holding this little guy, average is around $5.40. Will alert on sells."
2015-12-02 19:23:44 UTC,"$SPY, $VXX, $UVXY, $TVIX  30min 12 trading day Resistance line."
2015-12-03 14:54:50 UTC,$SPY in $SPXL here risking 1% for swing.
2015-12-03 14:58:33 UTC,"$SPY,, $VXX did not break yest. high at the moment."
2015-12-03 16:28:11 UTC,"$SPY,, $VXX update with 18 trading day Breakout. If this makes a new HOD with conviction, not good. $UVXY, $TVIX."
2015-12-04 15:10:45 UTC,$NUGT Yeeeehaw! sold 1/3 of my 1st nugt batch at 30.16 for +18%  from 25.50.
2015-12-09 16:20:43 UTC,"$SPY, $IWM needs to step up a little. $VXX decent pop."
2015-12-14 20:50:04 UTC,$SPY look to $XIV and $VXX.. Gave nice hints to navigate today&#39;s action.
2015-12-16 15:11:46 UTC,"$XLE,, $ERX out another 1/3 for +9% profit. Holding last 1/3 with stop."
2015-12-22 16:39:29 UTC,"$SPY catalysts to watch: $AAPL, $IWM, $IBB, $XLE"
2015-12-22 20:32:47 UTC,$SPY $QQQ haha so not true lol.
2015-12-23 16:16:35 UTC,$TASR looking better. Will take some off around 18.50ish if it gets there.
2015-12-24 16:50:27 UTC,"MACD&#39;s that are currently crossing to upside: $SPY, $IWM, $IBB, $XLE (waiting on $QQQ $DIA $XLF)."
2015-12-24 17:11:21 UTC,"$NUGT $DUST with gold acting the way it is, this is buy the dip mode in NUGT as long as it trends. Tho, $GDX is 7.5% off lows here FWIW"
2015-12-28 15:14:39 UTC,$SPXU added some for swing 31.53.
2015-12-29 14:56:39 UTC,"$SPY,, $IWM and $IBB at resistance again."
2015-12-30 15:46:42 UTC,"$NUGT $GDX, this has been range bound with pops here and there. Would like gold to break over 1090 at some point."
2015-12-30 16:12:33 UTC,$GLD would like to see a nice tail on daily. Then I will feel more comfortable with existing  $NUGT position.
2015-12-31 20:22:24 UTC,$NUGT interesting little pop.
2015-12-23 15:55:42 UTC,$HART Since when is the Mayo clinic involved?
2015-12-23 16:54:12 UTC,Thanks $KNDI
2015-12-16 18:16:27 UTC,$UVXY 45min to countdown.
2015-12-31 15:25:55 UTC,$LEI Hope everyone is making huge bank on this. Happy Newyear!!
2015-12-08 15:15:46 UTC,$AEZS like what i said yesterday. it will go to $9 and this week will be $13
2015-12-08 18:48:10 UTC,$AEZS lol short will get really bad burn
2015-12-10 17:00:41 UTC,@Climerbullish @lacybrown1776 hi. Do you think it will be any chance for $AEZS To go up again? I didn&#39;t sell yet
2015-12-21 14:42:20 UTC,$RLOC it will be green
2015-12-10 15:00:37 UTC,$PBY Bridgestone will walk IMO... I&#39;m short from $16.45
2015-12-11 15:11:12 UTC,$MW Seriously think that this has bottomed here. Market has way overdone the selling here. Long from $14.10 and again today from $15
2015-12-17 14:59:11 UTC,$SCTY Fundamentals are atrocious. Buy at your bank accounts risk.
2015-12-18 15:38:25 UTC,$OHRP
2015-12-18 19:26:23 UTC,$IBIO
2015-12-24 16:31:02 UTC,$IBIO
2015-12-31 13:55:58 UTC,$OHRP
2015-12-31 16:44:11 UTC,$CMRX reloading
2015-12-06 19:12:01 UTC,$AMDA this might go down until FDA update in Feb unless a PR of a potential buyout/merger. I will take the risk n wait 4 another month.
2015-12-15 21:02:02 UTC,$ADAT
2015-12-02 14:46:53 UTC,$AZN call on product pipeline as pharma sees volatility. $PFE $IBB
2015-12-07 15:11:19 UTC,"$TLT falls as rate hike seems guaranteed. Strong jobs, solid GDP growth, and even signs of CPI acceleration. $SPY $DIA $QQQ $MACRO"
2015-12-08 19:00:48 UTC,$VA $SAVE $ALGT $JBLU $DAL $UAL $AAL
2015-12-22 03:06:45 UTC,$MFRM Megaphone or Head and Shoulder?
2015-12-01 14:07:53 UTC,$GOOG $GOOGL $SPY $AMZN  $FB $NFLX FANG
2015-12-03 16:20:11 UTC,$FOMX Is it done?
2015-12-16 20:32:06 UTC,$SGYP
2015-12-01 04:58:41 UTC,"$GC_F, $GLD"
2015-12-08 20:53:56 UTC,Will $FREE hit .03 again?
2015-12-14 21:57:04 UTC,"$FREE In at .0279 per share for 110,765 :/"
2015-12-23 16:08:24 UTC,$FREE Is anyone who is above .022 selling before or after the R/S?
2015-12-30 20:57:32 UTC,$FREE Please recover lol
2015-12-07 22:18:35 UTC,"If you look at the debt/EV ratios, they are approximately the same. However, TERP is bound by agreement to spend $ on drop downs from $VSLR"
2015-12-10 09:49:43 UTC,"@AggTrader Consider comparing to $VRX, another company with high revs and high debt. $KMI looks cheaper with similar fundamentals"
2015-12-21 15:55:51 UTC,"$HABT Hahahaha was up 7% after hours , what a joke"
2015-12-04 12:28:14 UTC,"$GILD EMA accepts for review Gilead&#39;s MAA for single-tablet pan-genotypic HCV med
http://stks.co/d2wSe"
2015-12-15 14:19:51 UTC,$AMZN $CVS $XLK $CMG $IBM $MA $ISIS
2015-12-01 19:03:24 UTC,"$ISR Assuming there&#39;s any PR in the near future, what could be announced?"
2015-12-02 17:25:05 UTC,"$ISR I&#39;m out. Good luck, all."
2015-12-02 21:08:02 UTC,"$ASPS  why keep going down ,,need go up 35"
2015-12-10 21:45:50 UTC,$ASPS  where is over $40 ?
2015-12-01 20:13:58 UTC,$PCRX fantastic...cant believe this was in the 30s a month ago....
2015-12-03 19:17:00 UTC,"$FPRX 39.50 short....really didnt think 40 would hit, impressive...more impressed that this bio is green when most are down 5-10%"
2015-12-04 17:11:33 UTC,$NK I dont see it...just a good old fashion NK drop
2015-12-07 13:37:27 UTC,$MEIP that news got sold quick....
2015-12-08 23:29:11 UTC,$NNVC  yikes...penny land soon...will be tough to get out of that quicksand
2015-12-09 00:10:39 UTC,$YHOO what does this mean for $BABA?
2015-12-16 12:16:01 UTC,$NG_F $DGAZ $UGAZ $GASL $UNG natty new lows...lowest since 1999...can&#39;t wait to roll the dice heavy at 1.70-1.75
2015-12-18 16:25:11 UTC,$PRKR nice 40% drop in 2 seconds....good times...
2015-12-22 22:51:37 UTC,$SSH i remember trading this back in 2012 when it went from 2s to 20....what a fail...
2015-12-23 05:39:29 UTC,$HRTX and remember tang has some of the best bots in the business
2015-12-19 01:13:40 UTC,$AMZN I see distribution here since nov...getting poised for markdown
2015-12-23 16:40:04 UTC,"$KNDI short squeeze due to high volume, trades on trades"
2015-12-19 01:10:38 UTC,$SFXE SFX Entertainment bondholders look to Live Nation for possible rescue http://stks.co/i3eDe
2015-12-19 19:18:25 UTC,"$SFXE @TradeItDontMarryIt
 @DJDenis it is no buyout... just a simple merger! every sfx shareholder will get livenation shares. 5For1. link ?"
2015-12-21 19:25:51 UTC,$AVEO BOOOMMM
2015-12-30 09:01:42 UTC,$SCON bid .32 20.000
2015-12-30 12:35:55 UTC,$SCON up 5.77% .33
2015-12-30 20:13:15 UTC,$FXCM  fill gap at $16.50? looks that way
2015-12-15 03:08:11 UTC,"$AVEO dayum how long was i gone for??? :O, at least my $ZUMZ is up $1"
2015-12-02 15:50:55 UTC,$ICPT bought some at 166.69 avg
2015-12-09 17:41:35 UTC,$VRNG We&#39;re not talking about disclosing info (I wish) or something-- we&#39;re just talking about saying ANYTHING to your investors
2015-12-15 22:19:39 UTC,"$AMDA the short ratio is 1.18% of the float guys... don&#39;t talk about majestic short squeezes please, there&#39;s enough pumping on here as it is"
2015-12-30 19:52:28 UTC,$VRNG I&#39;ve been on and off for a while-- has the company said ONE WORD about the ZTE settlement?
2015-12-02 17:03:31 UTC,$TACO doubled warrants at 3 level.  time for a run.
2015-12-04 15:27:25 UTC,$TACO mucho bueno
2015-12-09 14:51:09 UTC,$IBIO there are 4949 bag holder here.  this stock is garbaggio.
2015-12-10 16:32:56 UTC,$SHAK insiders keep dumping shares.  they got them at $21 and 6 months later they started dumping hard.  bearish stock.
2015-12-16 14:44:18 UTC,$SUNE $SCTY was down yesterday relax.
2015-12-23 13:16:54 UTC,$TERP $SUNE $NXPI tepper believes that the vivint deal sunk terp.  if it did it allowed him to buy at less than $8 a share.  yet now he
2015-12-23 15:05:23 UTC,@StockTracker @TheStreet isnt $TST dead?  it don&#39;t even bounce.
2015-12-23 19:03:55 UTC,$ZIOP 14 red days in a row.  wowie.
2015-12-30 12:57:53 UTC,$SUNE selling its $TERP share.  big F U to David Tepper
2015-12-30 14:39:31 UTC,@hakihika i just wonder if martin shrkeli shorted $WTW at $7 a share?
2015-12-30 15:56:49 UTC,@Groundzero0110 not really but i dont feel like arguing this one.  $DGLY $KBIO $LAKE and $PLUG had crazy runs.
2015-12-30 16:38:05 UTC,$FXCM listen to bbear.
2015-12-03 03:38:28 UTC,"$VGGL Sillerman enjoys destroying shorts, just a heads up to you folks"
2015-12-14 21:50:38 UTC,"$VGGL Ohhhh Can-a-Da, our native home and land!!"
2015-12-19 14:24:36 UTC,"$SFXE lol Blood, just messing with you buddy, but quit joshing us everytime we get news"
2015-12-31 00:27:33 UTC,"$SFXE he&#39;s gonna take it private, get 100% control, then sell off piece by piece and make a fortune"
2015-12-07 21:00:07 UTC,$ATNM no love
2015-12-08 22:06:48 UTC,$ATNM has anyone heard of Sarah DiGiulio? Is she credible? Neelson?
2015-12-15 18:05:44 UTC,$ATNM I want it all!!!
2015-12-17 04:20:18 UTC,$ATNM the doctor who was interviewed is a director for ATNM... Do your own DD
2015-12-17 11:45:11 UTC,$ATNM and tomorrow is 3rd Friday - Options expire.
2015-12-17 12:08:01 UTC,$ATNM I cannot believe all this is happening on the same day that Martin goes to jail. This is nirfukinvana
2015-12-17 13:23:16 UTC,"$ATNM all of you who are selling, you hate money and you&#39;re letting the shorts out. There&#39;s tons left on the table. Re-read the amendment!!"
2015-12-17 13:31:53 UTC,$ATNM 3-5MM volume today?
2015-12-17 17:26:11 UTC,$ATNM I think tomorrow we get a 2nd day run. Check out the action back in May with much less significant catalyst.
2015-12-17 17:40:47 UTC,$ATNM seems like real strong support here given market conditions.
2015-12-17 20:51:50 UTC,$ATNM 2.50 options up in smoke tomorrow... Fry boys
2015-12-18 14:37:35 UTC,$ATNM appears we have a runner on our hands today kids
2015-12-18 19:49:11 UTC,$ATNM amazing how people will put they&#39;re money at risk over 5 cent
2015-12-19 22:15:07 UTC,$ATNM I haven&#39;t seen a couple of these? All public sources or do you have some paid resources?
2015-12-21 22:26:24 UTC,$ATNM these 100-200 count trades make me want to cut someone.... So transparent.
2015-12-27 04:52:11 UTC,$ATNM don&#39;t hate on the skins!!!!
2015-12-28 13:22:01 UTC,$ATNM orphan drug status upcoming as well
2015-12-28 14:40:04 UTC,$ATNM we have volume today it appears
2015-12-29 23:47:16 UTC,$ATNM market is open all day Thursday I believe as well...
2015-12-30 21:06:17 UTC,$ATNM you took the words out of my mouth!! Gonna take my .02 and get a nice lobster this evening
2015-12-31 19:40:14 UTC,"$ATNM ok, I just want to clarify here to those who aren&#39;t aware..Mike is taking a stab at a short here👍😆. He&#39;s an ATNM advocate (I think?)"
2015-12-31 20:50:45 UTC,$ATNM all that matters is a close above $3. It&#39;s important...
2015-12-11 21:19:10 UTC,$SUNE another 5% stake in $TERP just filed...
2015-12-09 15:29:59 UTC,$AA drops 5% on many days but goes up 1% on good days -
2015-12-18 17:44:25 UTC,"$GEVO :What happen when  a merger happen,will my shares I still hold be outstanding  and receive  whatever value in it for their shares?"
2015-12-04 20:30:01 UTC,$MDVN Finally over the 50 day will it hold this time or drop 5$ next week?
2015-12-08 14:22:02 UTC,$KMI Looks like that was a mistake
2015-12-11 14:57:24 UTC,$OPK Disapointed we are here again
2015-12-14 14:59:18 UTC,$OPK What&#39;s going on here?
2015-12-15 18:58:28 UTC,$CLVS sweet I&#39;m green on my jan 35c now
2015-12-16 14:32:32 UTC,$CLVS May take an exit here
2015-12-16 18:22:24 UTC,$CLVS I bailed today for a 80$ loss
2015-12-23 19:54:38 UTC,$ANF lets get a red close
2015-12-29 15:38:32 UTC,$FSLR this is a short here
2015-12-29 19:42:09 UTC,$OPK Lets hold over 10.30 here that would be nice.
2015-12-30 21:09:09 UTC,$ATNM didn&#39;t sell this time. Not tricking me again
2015-12-07 19:10:12 UTC,$AMDA news!!
2015-12-23 18:09:33 UTC,$BBRY if only $goog buys $bbry the missing component #security
2015-12-04 18:18:32 UTC,$TITN are people waiting for an upgrade so insiders can sell?
2015-12-04 22:12:45 UTC,$CMG the funny think is the USA has no definition what &quot;organic&quot; food really means. And average eu supermarket is better than $WMT
2015-12-17 09:11:02 UTC,$YELP especially when u get a new ip when using the phone
2015-12-15 17:36:33 UTC,$PCLN oh yeahh baby.....
2015-12-03 09:34:51 UTC,"$BMRN - parabolic arc, A-B-C correction after wave 5, possible C=A (target wave 4) ..."
2015-12-17 18:02:58 UTC,$FCX - FCX monthly vs. Copper (with H&amp;S) ...
2015-12-09 20:14:51 UTC,$ZNGA Cityville android http://stks.co/f3aFE
2015-12-04 17:56:43 UTC,Valuations don&#39;t matter. Politics do. Obama visibly loves $FB $AMZN $NFLX $GOOGL but hates $USO $RIG $KOL $BTU $ACI $ANRZQ $WLTGQ
2015-12-30 18:14:09 UTC,$AMZN hey give us 700+ will ya
